rank_combined	nct_id	first_level_score	second_level_score	combined_score	rank_second_level	selected_for_top_trials_txt
465	NCT04852081	0.3559454	0.021471596	0.377417	382	True
466	NCT01174017	0.36172873	0.015666131	0.37739486	388	True
467	NCT02579720	0.3772788	0	0.3772788		True
468	NCT02553174	0.37679398	0	0.37679398		True
469	NCT02691338	0.37678543	0	0.37678543		False
470	NCT03351725	0.37635028	0	0.37635028		False
471	NCT00701259	0.37632474	0	0.37632474		False
472	NCT00004364	0.37631956	0	0.37631956		False
473	NCT03534557	0.37588277	0	0.37588277		False
474	NCT01202851	0.36469966	0.011040363	0.37574002	390	False
475	NCT05502666	0.3688792	0.0067468758	0.37562608	392	False
476	NCT05968144	0.35642147	0.018949977	0.37537145	386	False
477	NCT04295642	0.37519816	0	0.37519816		False
478	NCT04812756	0.37512892	0	0.37512892		False
479	NCT04027946	0.37496182	0	0.37496182		False
480	NCT02985528	0.37495947	0	0.37495947		False
481	NCT00867828	0.37461072	0	0.37461072		False
482	NCT04417608	0.3745113	0	0.3745113		False
483	NCT01800799	0.37419733	0	0.37419733		False
484	NCT03900299	0.36469966	0.0094203002	0.37411996	391	False
485	NCT00502983	0.37402683	0	0.37402683		False
486	NCT00706433	0.37376523	0	0.37376523		False
487	NCT00367588	0.37372988	0	0.37372988		False
488	NCT04623580	0.37350434	0	0.37350434		False
489	NCT03557879	0.373327	0	0.373327		False
490	NCT01812070	0.37324393	0	0.37324393		False
491	NCT01583205	0.37311018	0	0.37311018		False
492	NCT04892966	0.3688524	0.0042168477	0.37306925	396	False
493	NCT01603576	0.3730577	0	0.3730577		False
494	NCT01158248	0.37297487	0	0.37297487		False
495	NCT00005837	0.37297487	0	0.37297487		False
496	NCT04771910	0.37293118	0	0.37293118		False
497	NCT03190551	0.3729001	0	0.3729001		False
498	NCT04115826	0.37275368	0	0.37275368		False
499	NCT02361541	0.37259877	0	0.37259877		False
500	NCT00886327	0.37247694	0	0.37247694		False
501	NCT00651768	0.3722795	0	0.3722795		False
502	NCT01012739	0.3722795	0	0.3722795		False
503	NCT00182481	0.3722795	0	0.3722795		False
504	NCT01509183	0.3722795	0	0.3722795		False
505	NCT04159870	0.3721493	0	0.3721493		False
506	NCT02000180	0.3688792	0.0032094175	0.37208862	397	False
507	NCT03074942	0.3720653	0	0.3720653		False
508	NCT01519076	0.37203848	0	0.37203848		False
509	NCT01074645	0.37202105	0	0.37202105		False
510	NCT04778384	0.37189215	0	0.37189215		False
511	NCT00850408	0.3718074	0	0.3718074		False
512	NCT04241848	0.3718074	0	0.3718074		False
513	NCT04077073	0.3718074	0	0.3718074		False
514	NCT01113333	0.3717978	0	0.3717978		False
515	NCT02892058	0.3717978	0	0.3717978		False
516	NCT00147290	0.37158266	0	0.37158266		False
517	NCT01022476	0.37153092	0	0.37153092		False
518	NCT01747772	0.37149817	0	0.37149817		False
519	NCT02892188	0.3714818	0	0.3714818		False
520	NCT04756778	0.37140703	0	0.37140703		False
521	NCT00057694	0.37130648	0	0.37130648		False
522	NCT04004507	0.37129378	0	0.37129378		False
523	NCT02679066	0.37123817	0	0.37123817		False
524	NCT02066493	0.37118977	0	0.37118977		False
525	NCT02900352	0.37118188	0	0.37118188		False
526	NCT04434443	0.37095922	0	0.37095922		False
527	NCT02269826	0.3709265	0	0.3709265		False
528	NCT02408523	0.3706794	0	0.3706794		False
529	NCT03444870	0.3706747	0	0.3706747		False
530	NCT04635488	0.37058866	0	0.37058866		False
531	NCT03570905	0.3703595	0	0.3703595		False
532	NCT00154479	0.37031826	0	0.37031826		False
533	NCT04730765	0.37030667	0	0.37030667		False
534	NCT03574207	0.37019056	0	0.37019056		False
535	NCT00001371	0.3700467	0	0.3700467		False
536	NCT03368976	0.3699667	0	0.3699667		False
537	NCT02056756	0.36994776	0	0.36994776		False
538	NCT02434575	0.36989594	0	0.36989594		False
539	NCT03945552	0.36975515	0	0.36975515		False
540	NCT00524888	0.36965305	0	0.36965305		False
541	NCT04268017	0.36955225	0	0.36955225		False
542	NCT00216125	0.3694749	0	0.3694749		False
543	NCT03333863	0.369386	0	0.369386		False
544	NCT04543253	0.36931807	0	0.36931807		False
545	NCT01081301	0.36804014	0.0010126286	0.36905277	399	False
546	NCT01547494	0.3690008	0	0.3690008		False
547	NCT01710501	0.3688462	0	0.3688462		False
548	NCT02465528	0.3685037	0	0.3685037		False
549	NCT01721343	0.36243206	0.0058533472	0.36828541	393	False
550	NCT00282191	0.36824444	0	0.36824444		False
551	NCT00219284	0.3681973	0	0.3681973		False
552	NCT02060552	0.36810488	0	0.36810488		False
553	NCT02638831	0.36793405	0	0.36793405		False
554	NCT00839306	0.367883	0	0.367883		False
555	NCT00533650	0.36764324	0	0.36764324		False
556	NCT04040166	0.36761186	0	0.36761186		False
557	NCT02009787	0.36760804	0	0.36760804		False
558	NCT01014312	0.3675462	0	0.3675462		False
559	NCT02270216	0.36752868	0	0.36752868		False
560	NCT01110447	0.36748087	0	0.36748087		False
561	NCT04360252	0.36747813	0	0.36747813		False
562	NCT04602117	0.36719394	0	0.36719394		False
563	NCT03856229	0.36718637	0	0.36718637		False
564	NCT00323609	0.3670243	0	0.3670243		False
565	NCT03370913	0.3669001	0	0.3669001		False
566	NCT04674293	0.36685723	0	0.36685723		False
567	NCT01349556	0.36676463	0	0.36676463		False
568	NCT00514020	0.3666601	0	0.3666601		False
569	NCT03167593	0.36665183	0	0.36665183		False
570	NCT03903614	0.3665962	0	0.3665962		False
571	NCT04428463	0.36635113	0	0.36635113		False
572	NCT01921504	0.36628225	0	0.36628225		False
573	NCT02705937	0.36618423	0	0.36618423		False
574	NCT02522611	0.36613005	0	0.36613005		False
575	NCT02530294	0.3655807	0	0.3655807		False
576	NCT02530281	0.3655807	0	0.3655807		False
577	NCT00103155	0.3653606	0	0.3653606		False
578	NCT00002735	0.3653606	0	0.3653606		False
579	NCT02873793	0.36534566	0	0.36534566		False
580	NCT04104893	0.3651138	0	0.3651138		False
581	NCT03216031	0.3650024	0	0.3650024		False
582	NCT04691089	0.36496502	0	0.36496502		False
583	NCT02266433	0.36488834	0	0.36488834		False
584	NCT03047239	0.36483613	0	0.36483613		False
585	NCT00734955	0.36469966	0	0.36469966		False
586	NCT00581126	0.36469787	0	0.36469787		False
587	NCT03272334	0.364515	0	0.364515		False
588	NCT01156818	0.3644637	0	0.3644637		False
589	NCT00843726	0.36427	0	0.36427		False
590	NCT02004925	0.3640943	0	0.3640943		False
591	NCT03025932	0.3639426	0	0.3639426		False
592	NCT03060057	0.36392534	0	0.36392534		False
593	NCT04201002	0.3638084	0	0.3638084		False
594	NCT03601533	0.3637153	0	0.3637153		False
595	NCT00124033	0.36351767	0	0.36351767		False
596	NCT04061733	0.36347887	0	0.36347887		False
597	NCT00619957	0.3633717	0	0.3633717		False
598	NCT04422184	0.36324984	0	0.36324984		False
599	NCT03255720	0.3632486	0	0.3632486		False
600	NCT04776889	0.3631968	0	0.3631968		False
601	NCT03022110	0.3631529	0	0.3631529		False
602	NCT01476644	0.36305177	0	0.36305177		False
603	NCT02312102	0.36294603	0	0.36294603		False
604	NCT03394014	0.3629214	0	0.3629214		False
605	NCT03179306	0.36280125	0	0.36280125		False
606	NCT00498537	0.36273262	0	0.36273262		False
607	NCT03745794	0.36163336	0.0010114755	0.36264484	400	False
608	NCT01957020	0.362514	0	0.362514		False
609	NCT01712646	0.3624412	0	0.3624412		False
610	NCT00787189	0.36220074	0	0.36220074		False
611	NCT00320424	0.3621968	0	0.3621968		False
612	NCT02176304	0.36210692	0	0.36210692		False
613	NCT03173638	0.36205286	0	0.36205286		False
614	NCT02722772	0.36204892	0	0.36204892		False
615	NCT00728533	0.36172873	0	0.36172873		False
616	NCT00006044	0.36172873	0	0.36172873		False
617	NCT02016248	0.36172873	0	0.36172873		False
618	NCT02790827	0.3614953	0	0.3614953		False
619	NCT02583763	0.36143178	0	0.36143178		False
620	NCT03969459	0.36127082	0	0.36127082		False
621	NCT00589368	0.3612584	0	0.3612584		False
622	NCT01749527	0.36125523	0	0.36125523		False
623	NCT03796052	0.36118326	0	0.36118326		False
624	NCT01103024	0.36079285	0	0.36079285		False
625	NCT01962610	0.36050215	0	0.36050215		False
626	NCT01510002	0.3603796	0	0.3603796		False
627	NCT04396912	0.36037183	0	0.36037183		False
628	NCT01034670	0.35492784	0.0051471547	0.36007499	394	False
629	NCT01792817	0.3600102	0	0.3600102		False
630	NCT00368004	0.35985166	0	0.35985166		False
631	NCT01753479	0.35945824	0	0.35945824		False
632	NCT00294463	0.35930386	0	0.35930386		False
633	NCT04664478	0.35926762	0	0.35926762		False
634	NCT00833794	0.3591978	0	0.3591978		False
635	NCT02712138	0.358947	0	0.358947		False
636	NCT03728036	0.35876203	0	0.35876203		False
637	NCT04569422	0.3587377	0	0.3587377		False
638	NCT01526889	0.35867667	0	0.35867667		False
639	NCT03243955	0.358373	0	0.358373		False
640	NCT02535650	0.358311	0	0.358311		False
641	NCT03893981	0.35828805	0	0.35828805		False
642	NCT03595813	0.3580333	0	0.3580333		False
643	NCT02682589	0.3580194	0	0.3580194		False
644	NCT00411112	0.3580194	0	0.3580194		False
645	NCT02650622	0.35719144	0	0.35719144		False
646	NCT00175006	0.3571301	0	0.3571301		False
647	NCT03537001	0.35685614	0	0.35685614		False
648	NCT03468933	0.3562767	0	0.3562767		False
649	NCT04707001	0.3558276	0	0.3558276		False
650	NCT04644835	0.3537454	0.0018768203	0.35562222	398	False
651	NCT01465841	0.355087	0	0.355087		False
652	NCT00042835	0.3550823	0	0.3550823		False
653	NCT00075439	0.3550282	0	0.3550282		False
654	NCT01168050	0.35487252	0	0.35487252		False
655	NCT02444936	0.35483658	0	0.35483658		False
656	NCT02461719	0.35468715	0	0.35468715		False
657	NCT01268735	0.35468715	0	0.35468715		False
658	NCT02683382	0.35468715	0	0.35468715		False
659	NCT00444236	0.3544259	0	0.3544259		False
660	NCT03252899	0.35440716	0	0.35440716		False
661	NCT04642287	0.35332	0	0.35332		False
662	NCT00132327	0.35323298	0	0.35323298		False
663	NCT00873782	0.35322744	0	0.35322744		False
664	NCT01439581	0.35320073	0	0.35320073		False
665	NCT01376414	0.35262656	0	0.35262656		False
666	NCT02153034	0.3525737	0	0.3525737		False
667	NCT04573231	0.35251892	0	0.35251892		False
668	NCT04007432	0.3524726	0	0.3524726		False
669	NCT01169038	0.35116246	0	0.35116246		False
670	NCT03139487	0.34951422	0	0.34951422		False
